Sentence #,Word,Tag
Sentence: 4196,1/2,B-qty
Sentence: 4196,teaspoon,B-unit
Sentence: 4196,salt,B-ing
Sentence: 4196,3/4,B-qty
Sentence: 4196,cup,B-unit
Sentence: 4196,milk,B-ing
Sentence: 4196,1/2,B-qty
Sentence: 4196,tablespoon,B-unit
Sentence: 4196,mustard,B-ing
Sentence: 4196,1/4,B-qty
Sentence: 4196,cup,B-unit
Sentence: 4196,vinegar,B-ing
Sentence: 4196,Cayenne,B-n
Sentence: 4196,1,B-qty
Sentence: 4196,1/2,I-qty
Sentence: 4196,tablespoons,B-unit
Sentence: 4196,gelatine,B-ing
Sentence: 4196,1/4,B-qty
Sentence: 4196,cup,B-unit
Sentence: 4196,cold,O
Sentence: 4196,water,B-ing
Sentence: 4196,Make,O
Sentence: 4196,soft,O
Sentence: 4196,custard,O
Sentence: 4196,of,O
Sentence: 4196,milk,O
Sentence: 4196,eggs,O
Sentence: 4196,dry,O
Sentence: 4196,ingredients,O
Sentence: 4196,and,O
Sentence: 4196,vinegar,O
Sentence: 4196,.,O
Sentence: 4197,Soften,O
Sentence: 4197,gelatine,O
Sentence: 4197,in,O
Sentence: 4197,cold,O
Sentence: 4197,water,O
Sentence: 4197,and,O
Sentence: 4197,dissolve,O
Sentence: 4197,in,O
Sentence: 4197,custard,O
Sentence: 4197,.,O
Sentence: 4198,Add,O
Sentence: 4198,salmon,O
Sentence: 4198,.,O
Sentence: 4199,Mould,O
Sentence: 4199,chill,O
Sentence: 4199,and,O
Sentence: 4199,serve,O
Sentence: 4199,with,O
Sentence: 4199,mayonnaise,O
Sentence: 4199,.,O
Sentence: 4200,Irene,O
Sentence: 4200,Madill,O
Sentence: 4200,Toronto,O
Sentence: 4200,Can,O
Sentence: 4200,.,O
Sentence: 4201,University,O
Sentence: 4201,of,O
Sentence: 4201,Toronto,O
Sentence: 4201,.,O
Sentence: 4202,CRAB,O
Sentence: 4202,SALAD,O
Sentence: 4202,LOAF,O
Sentence: 4202,1,B-qty
Sentence: 4202,cup,B-unit
Sentence: 4202,crab,B-ing
Sentence: 4202,meat,I-ing
Sentence: 4202,1,B-qty
Sentence: 4202,cup,B-unit
Sentence: 4202,whipping,B-ing
Sentence: 4202,cream,I-ing
Sentence: 4202,1,B-qty
Sentence: 4202,cup,B-unit
Sentence: 4202,cabbage,B-ing
Sentence: 4202,1/2,B-qty
Sentence: 4202,cup,B-unit
Sentence: 4202,mayonnaise,B-ing
Sentence: 4202,1,B-qty
Sentence: 4202,cup,B-unit
Sentence: 4202,celery,B-ing
Sentence: 4202,1,B-qty
Sentence: 4202,tablespoon,B-unit
Sentence: 4202,gelatine,B-ing
Sentence: 4202,Cut,O
Sentence: 4202,up,O
Sentence: 4202,crab,O
Sentence: 4202,meat,O
Sentence: 4202,into,O
Sentence: 4202,small,O
Sentence: 4202,pieces,O
Sentence: 4202,.,O
Sentence: 4203,Chop,O
Sentence: 4203,celery,O
Sentence: 4203,and,O
Sentence: 4203,cabbage,O
Sentence: 4203,.,O
Sentence: 4204,Whip,O
Sentence: 4204,the,O
Sentence: 4204,cream,O
Sentence: 4204,and,O
Sentence: 4204,add,O
Sentence: 4204,the,O
Sentence: 4204,mayonnaise,O
Sentence: 4204,and,O
Sentence: 4204,gelatine,O
Sentence: 4204,which,O
Sentence: 4204,has,O
Sentence: 4204,been,O
Sentence: 4204,dissolved,O
Sentence: 4204,over,O
Sentence: 4204,hot,O
Sentence: 4204,water,O
Sentence: 4204,.,O
Sentence: 4205,Combine,O
Sentence: 4205,with,O
Sentence: 4205,celery,O
Sentence: 4205,cabbage,O
Sentence: 4205,and,O
Sentence: 4205,crab,O
Sentence: 4205,.,O
Sentence: 4206,Place,O
Sentence: 4206,in,O
Sentence: 4206,wet,O
Sentence: 4206,mold,O
Sentence: 4206,and,O
Sentence: 4206,chill,O
Sentence: 4206,thoroughly,O
Sentence: 4206,.,O
Sentence: 4207,Serve,O
Sentence: 4207,on,O
Sentence: 4207,lettuce,O
Sentence: 4207,leaves,O
Sentence: 4207,.,O
Sentence: 4208,Margaret,O
Sentence: 4208,Stout,O
Sentence: 4208,Keeley,O
Sentence: 4208,Tillamook,O
Sentence: 4208,Ore.,O
Sentence: 4208,University,O
Sentence: 4208,of,O
Sentence: 4208,Minnesota,O
Sentence: 4208,.,O
Sentence: 4209,CLLEGE,O
Sentence: 4209,W,O
Sentence: 4209,o,O
Sentence: 4209,M,O
Sentence: 4209,A,O
Sentence: 4209,N,O
Sentence: 4209,S,O
Sentence: 4209,C,O
Sentence: 4209,o,O
Sentence: 4209,o,O
Sentence: 4209,K,O
Sentence: 4209,B,O
Sentence: 4209,o,O
Sentence: 4209,o,O
Sentence: 4209,K,O
Sentence: 4209,38,O
Sentence: 4209,SALMON,O
Sentence: 4209,LOAF,O
Sentence: 4209,WITH,O
Sentence: 4209,CUCUMBER,O
Sentence: 4209,SAUCE,O
Sentence: 4209,(,O
Sentence: 4209,Excellent,O
Sentence: 4209,Summer,O
Sentence: 4209,Dish,O
Sentence: 4209,),O
Sentence: 4209,Soak,O
Sentence: 4209,3/4,B-qty
Sentence: 4209,tablespoon,B-unit
Sentence: 4209,gelatine,B-ing
Sentence: 4209,in,O
Sentence: 4209,2,B-qty
Sentence: 4209,tablespoons,B-unit
Sentence: 4209,cold,O
Sentence: 4209,water,B-ing
Sentence: 4209,and,O
Sentence: 4209,stir,O
Sentence: 4209,this,O
Sentence: 4209,into,O
Sentence: 4209,2,B-qty
Sentence: 4209,tall,B-unit
Sentence: 4209,cans,I-unit
Sentence: 4209,of,O
Sentence: 4209,salmon-flaked,B-ing
Sentence: 4209,Make,O
Sentence: 4209,the,O
Sentence: 4209,following,O
Sentence: 4209,boiled,O
Sentence: 4209,dressing,O
Sentence: 4209,and,O
Sentence: 4209,stir,O
Sentence: 4209,into,O
Sentence: 4209,the,O
Sentence: 4209,above,O
Sentence: 4209,and,O
Sentence: 4209,then,O
Sentence: 4209,pour,O
Sentence: 4209,into,O
Sentence: 4209,loaf,O
Sentence: 4209,tin,O
Sentence: 4209,to,O
Sentence: 4209,set,O
Sentence: 4209,:,O
Sentence: 4209,1,B-qty
Sentence: 4209,tablespoon,B-unit
Sentence: 4209,sugar,B-ing
Sentence: 4209,3/4,B-qty
Sentence: 4209,cup,B-unit
Sentence: 4209,milk,B-ing
Sentence: 4209,1/2,B-qty
Sentence: 4209,teaspoon,B-unit
Sentence: 4209,salt,B-ing
Sentence: 4209,2,B-qty
Sentence: 4209,raw,B-cont
Sentence: 4209,eggs,I-cont
Sentence: 4209,2,B-qty
Sentence: 4209,tablespoons,B-unit
Sentence: 4209,flour,B-ing
Sentence: 4209,1/4,B-qty
Sentence: 4209,cup,B-unit
Sentence: 4209,vinegar,B-ing
Sentence: 4209,1,B-qty
Sentence: 4209,teaspoon,B-unit
Sentence: 4209,dry,B-ing
Sentence: 4209,mustard,I-ing
Sentence: 4209,Dash,O
Sentence: 4209,of,O
Sentence: 4209,paprika,B-nqt
Sentence: 4210,TOMATO,O
Sentence: 4210,SALAD,O
Sentence: 4210,1,B-qty
Sentence: 4210,pint,B-unit
Sentence: 4210,canned,B-ing
Sentence: 4210,tomatoes,I-ing
Sentence: 4210,1,B-qty
Sentence: 4210,large,B-unit
Sentence: 4210,tablespoon,I-unit
Sentence: 4210,gelatine,B-ing
Sentence: 4210,Salt,B-nqt
Sentence: 4210,and,B-func
Sentence: 4210,red,B-nqt
Sentence: 4210,pepper,I-nqt
Sentence: 4210,1/2,B-qty
Sentence: 4210,cup,B-unit
Sentence: 4210,finely,O
Sentence: 4210,chopped,O
Sentence: 4210,cel-,B-ing
Sentence: 4210,ery,I-ing
Sentence: 4210,1,B-qty
Sentence: 4210,cup,B-unit
Sentence: 4210,chopped,O
Sentence: 4210,white,B-ing
Sentence: 4210,grapes,I-ing
Sentence: 4210,1,B-qty
Sentence: 4210,green,B-cont
Sentence: 4210,pepper,I-cont
Sentence: 4210,shredded,O
Sentence: 4210,Stew,O
Sentence: 4210,and,O
Sentence: 4210,strain,O
Sentence: 4210,tomatoes,O
Sentence: 4210,.,O
Sentence: 4211,Season,O
Sentence: 4211,with,O
Sentence: 4211,salt,O
Sentence: 4211,and,O
Sentence: 4211,red,O
Sentence: 4211,pepper,O
Sentence: 4211,.,O
Sentence: 4212,Add,O
Sentence: 4212,other,O
Sentence: 4212,ingredients,O
Sentence: 4212,and,O
Sentence: 4212,mold,O
Sentence: 4212,.,O
Sentence: 4213,Serve,O
Sentence: 4213,on,O
Sentence: 4213,lettuce,O
Sentence: 4213,with,O
Sentence: 4213,mayonnaise,O
Sentence: 4213,dressing,O
Sentence: 4213,.,O
Sentence: 4214,Thorborg,O
Sentence: 4214,Swenson,O
Sentence: 4214,Rockford,O
Sentence: 4214,Ill.,O
Sentence: 4214,University,O
Sentence: 4214,of,O
Sentence: 4214,Wisconsin,O
Sentence: 4214,.,O
Sentence: 4215,SHAMROCK,O
Sentence: 4215,SALAD,O
Sentence: 4215,(,O
Sentence: 4215,Six,O
Sentence: 4215,Servings,O
Sentence: 4215,),O
Sentence: 4215,3,B-qty
Sentence: 4215,green,B-cont
Sentence: 4215,peppers,I-cont
Sentence: 4215,6,B-qty
Sentence: 4215,stuffed,B-cont
Sentence: 4215,olives,I-cont
Sentence: 4215,1,B-qty
Sentence: 4215,cup,B-unit
Sentence: 4215,cream,B-ing
Sentence: 4215,cheese,I-ing
Sentence: 4215,Lettuce,B-nqt
Sentence: 4215,Stuff,O
Sentence: 4215,well,O
Sentence: 4215,washed,O
Sentence: 4215,and,O
Sentence: 4215,scraped,O
Sentence: 4215,peppers,O
Sentence: 4215,with,O
Sentence: 4215,cheese,O
Sentence: 4215,seasoned,O
Sentence: 4215,and,O
Sentence: 4215,mixed,O
Sentence: 4215,with,O
Sentence: 4215,chopped,O
Sentence: 4215,olives,O
Sentence: 4215,.,O
Sentence: 4216,Chill,O
Sentence: 4216,one,O
Sentence: 4216,hour,O
Sentence: 4216,.,O
Sentence: 4217,Cut,O
Sentence: 4217,in,O
Sentence: 4217,slices,O
Sentence: 4217,serving,O
Sentence: 4217,three,O
Sentence: 4217,or,O
Sentence: 4217,four,O
Sentence: 4217,on,O
Sentence: 4217,each,O
Sentence: 4217,leaf,O
Sentence: 4217,of,O
Sentence: 4217,lettuce,O
Sentence: 4217,.,O
Sentence: 4218,Ruth,O
Sentence: 4218,Kennish,O
Sentence: 4218,Kewanee,O
Sentence: 4218,Ill.,O
Sentence: 4218,Iowa,O
Sentence: 4218,State,O
Sentence: 4218,College,O
Sentence: 4218,.,O
Sentence: 4219,Edith,O
Sentence: 4219,V.,O
Sentence: 4219,Grupe,O
Sentence: 4219,Buffalo,O
Sentence: 4219,N.,O
Sentence: 4219,Y,O
Sentence: 4219,.,O
Sentence: 4220,University,O
Sentence: 4220,of,O
Sentence: 4220,Buffalo,O
Sentence: 4220,.,O
Sentence: 4221,COLLEGE,O
Sentence: 4221,W,O
Sentence: 4221,o,O
Sentence: 4221,M,O
Sentence: 4221,A,O
Sentence: 4221,N,O
Sentence: 4221,S,O
Sentence: 4221,C,O
Sentence: 4221,o,O
Sentence: 4221,O,O
Sentence: 4221,K,O
Sentence: 4221,B,O
Sentence: 4221,o,O
Sentence: 4221,o,O
Sentence: 4221,K,O
Sentence: 4221,39,B-qty
Sentence: 4222,ARGYLE,O
Sentence: 4222,SALAD,O
Sentence: 4222,(,O
Sentence: 4222,Apricot,O
Sentence: 4222,),O
Sentence: 4222,Dressing,O
Sentence: 4222,:,O
Sentence: 4222,4,B-qty
Sentence: 4222,egg,B-cont
Sentence: 4222,yolks,I-cont
Sentence: 4222,beaten,O
Sentence: 4222,1,B-qty
Sentence: 4222,teaspoon,B-unit
Sentence: 4222,salt,B-ing
Sentence: 4222,4,B-qty
Sentence: 4222,tablespoons,B-unit
Sentence: 4222,vinegar,B-ing
Sentence: 4222,1,B-qty
Sentence: 4222,teaspoon,B-unit
Sentence: 4222,mustard,B-ing
Sentence: 4222,1,B-qty
Sentence: 4222,teaspoon,B-unit
Sentence: 4222,butter,B-ing
Sentence: 4222,1,B-qty
Sentence: 4222,tablespoon,B-unit
Sentence: 4222,sugar,B-ing
Sentence: 4222,1,B-qty
Sentence: 4222,red,B-cont
Sentence: 4222,pepper,I-cont
Sentence: 4222,Mix,O
Sentence: 4222,together,O
Sentence: 4222,in,O
Sentence: 4222,double,O
Sentence: 4222,boiler,O
Sentence: 4222,and,O
Sentence: 4222,cook,O
Sentence: 4222,for,O
Sentence: 4222,five,O
Sentence: 4222,minutes,O
Sentence: 4222,after,O
Sentence: 4222,it,O
Sentence: 4222,begins,O
Sentence: 4222,to,O
Sentence: 4222,thicken,O
Sentence: 4222,.,O
Sentence: 4223,Stir,O
Sentence: 4223,constantly,O
Sentence: 4223,.,O
Sentence: 4224,When,O
Sentence: 4224,cool,O
Sentence: 4224,add,O
Sentence: 4224,one,O
Sentence: 4224,cup,O
Sentence: 4224,whipped,O
Sentence: 4224,cream,O
Sentence: 4224,twelve,O
Sentence: 4224,marshmallows,O
Sentence: 4224,cut,O
Sentence: 4224,fine,O
Sentence: 4224,and,O
Sentence: 4224,one-half,O
Sentence: 4224,cup,O
Sentence: 4224,cut,O
Sentence: 4224,pecans,O
Sentence: 4224,.,O
Sentence: 4225,Drain,O
Sentence: 4225,one,O
Sentence: 4225,can,O
Sentence: 4225,of,O
Sentence: 4225,apricots,O
Sentence: 4225,.,O
Sentence: 4226,Arrange,O
Sentence: 4226,halves,O
Sentence: 4226,on,O
Sentence: 4226,lettuce,O
Sentence: 4226,leaves,O
Sentence: 4226,and,O
Sentence: 4226,serve,O
Sentence: 4226,with,O
Sentence: 4226,above,O
Sentence: 4226,dressing,O
Sentence: 4226,.,O
Sentence: 4227,This,O
Sentence: 4227,serves,O
Sentence: 4227,eight,O
Sentence: 4227,.,O
Sentence: 4228,Bernice,O
Sentence: 4228,Woehler,O
Sentence: 4228,Taylor,O
Sentence: 4228,Minneapolis,O
Sentence: 4228,Minn.,O
Sentence: 4228,University,O
Sentence: 4228,of,O
Sentence: 4228,Minnesota,O
Sentence: 4228,.,O
Sentence: 4229,BLACK,O
Sentence: 4229,CHERRY,O
Sentence: 4229,SALAD,O
Sentence: 4229,1,B-qty
Sentence: 4229,can,B-unit
Sentence: 4229,black,B-ing
Sentence: 4229,cherries,I-ing
Sentence: 4229,Small,O
Sentence: 4229,quantity,O
Sentence: 4229,of,O
Sentence: 4229,blanched,B-nqt
Sentence: 4229,stuffed,I-nqt
Sentence: 4229,almonds,I-nqt
Sentence: 4229,1,B-qty
Sentence: 4229,bottle,B-unit
Sentence: 4229,pimento,B-ing
Sentence: 4229,olives,I-ing
Sentence: 4229,2,B-qty
Sentence: 4229,boxes,B-unit
Sentence: 4229,lemon,B-ing
Sentence: 4229,jello,I-ing
Sentence: 4229,.,O
Sentence: 4230,Take,O
Sentence: 4230,juice,O
Sentence: 4230,from,O
Sentence: 4230,cherries,O
Sentence: 4230,add,O
Sentence: 4230,enough,O
Sentence: 4230,water,O
Sentence: 4230,to,O
Sentence: 4230,make,O
Sentence: 4230,a,O
Sentence: 4230,quart,O
Sentence: 4230,of,O
Sentence: 4230,liquid,O
Sentence: 4230,.,O
Sentence: 4231,Bring,O
Sentence: 4231,this,O
Sentence: 4231,to,O
Sentence: 4231,boiling,O
Sentence: 4231,point,O
Sentence: 4231,and,O
Sentence: 4231,dissolve,O
Sentence: 4231,jello,O
Sentence: 4231,in,O
Sentence: 4231,it,O
Sentence: 4231,.,O
Sentence: 4232,Cool,O
Sentence: 4232,add,O
Sentence: 4232,pitted,O
Sentence: 4232,cherries,O
Sentence: 4232,olives,O
Sentence: 4232,sliced,O
Sentence: 4232,in,O
Sentence: 4232,thin,O
Sentence: 4232,slices,O
Sentence: 4232,and,O
Sentence: 4232,the,O
Sentence: 4232,half,O
Sentence: 4232,almonds,O
Sentence: 4232,.,O
Sentence: 4233,Pour,O
Sentence: 4233,in,O
Sentence: 4233,shallow,O
Sentence: 4233,pan,O
Sentence: 4233,and,O
Sentence: 4233,when,O
Sentence: 4233,cold,O
Sentence: 4233,cut,O
Sentence: 4233,in,O
Sentence: 4233,squares,O
Sentence: 4233,and,O
Sentence: 4233,serve,O
Sentence: 4233,on,O
Sentence: 4233,lettuce,O
Sentence: 4233,with,O
Sentence: 4233,salad,O
Sentence: 4233,dressing,O
Sentence: 4233,.,O
Sentence: 4234,Patra,O
Sentence: 4234,M.,O
Sentence: 4234,Houg,O
Sentence: 4234,Princeton,O
Sentence: 4234,Minn.,O
Sentence: 4234,University,O
Sentence: 4234,of,O
Sentence: 4234,Minnesota,O
Sentence: 4234,.,O
Sentence: 4235,FROZEN,O
Sentence: 4235,SALAD,O
Sentence: 4235,3/4,B-qty
Sentence: 4235,pound,B-unit
Sentence: 4235,green,B-ing
Sentence: 4235,grapes,I-ing
Sentence: 4235,1,B-qty
Sentence: 4235,teaspoon,B-unit
Sentence: 4235,Knox,B-ing
Sentence: 4235,gelatine,I-ing
Sentence: 4235,1/4,B-qty
Sentence: 4235,pound,B-unit
Sentence: 4235,English,B-ing
Sentence: 4235,walnuts,I-
Sentence: 4235,1,B-qty
Sentence: 4235,tablespoon,B-unit
Sentence: 4235,sugar,B-ing
Sentence: 4235,1/3,B-qty
Sentence: 4235,pound,B-unit
Sentence: 4235,almonds,B-ing
Sentence: 4235,1/2,B-qty
Sentence: 4235,pint,B-unit
Sentence: 4235,maraschino,B-ing
Sentence: 4235,cherries,I-ing
Sentence: 4235,1,B-qty
Sentence: 4235,cup,B-unit
Sentence: 4235,salad,B-ing
Sentence: 4235,dressing,I-ing
Sentence: 4235,1,B-qty
Sentence: 4235,piece,B-unit
Sentence: 4235,orange,B-ing
Sentence: 4235,peel,I-ing
Sentence: 4235,to,B-func
Sentence: 4235,taste,O
Sentence: 4235,Method,O
Sentence: 4235,:,O
Sentence: 4235,Cut,O
Sentence: 4235,fine,O
Sentence: 4235,the,O
Sentence: 4235,seeded,O
Sentence: 4235,grapes,O
Sentence: 4235,cherries,O
Sentence: 4235,and,O
Sentence: 4235,nut,O
Sentence: 4235,meats,O
Sentence: 4235,.,O
Sentence: 4236,Grind,O
Sentence: 4236,oranges,O
Sentence: 4236,and,O
Sentence: 4236,a,O
Sentence: 4236,small,O
Sentence: 4236,piece,O
Sentence: 4236,of,O
Sentence: 4236,citron,O
Sentence: 4236,.,O
Sentence: 4237,Dissolve,O
Sentence: 4237,gelatine,O
Sentence: 4237,;,O
Sentence: 4237,whip,O
Sentence: 4237,cream,O
Sentence: 4237,and,O
Sentence: 4237,add,O
Sentence: 4237,to,O
Sentence: 4237,salad,O
Sentence: 4237,dressing,O
Sentence: 4237,and,O
Sentence: 4237,fruit,O
Sentence: 4237,mixture,O
Sentence: 4237,.,O
Sentence: 4238,Put,O
Sentence: 4238,in,O
Sentence: 4238,mould,O
Sentence: 4238,.,O
Sentence: 4239,Let,O
Sentence: 4239,it,O
Sentence: 4239,stand,O
Sentence: 4239,four,O
Sentence: 4239,hours,O
Sentence: 4239,.,O
Sentence: 4240,(,O
Sentence: 4240,Put,O
Sentence: 4240,piece,O
Sentence: 4240,of,O
Sentence: 4240,oil,O
Sentence: 4240,paper,O
Sentence: 4240,in,O
Sentence: 4240,mould,O
Sentence: 4240,as,O
Sentence: 4240,it,O
Sentence: 4240,helps,O
Sentence: 4240,to,O
Sentence: 4240,get,O
Sentence: 4240,it,O
Sentence: 4240,out,O
Sentence: 4240,.,O
Sentence: 4240,),O
Sentence: 4241,Helen,O
Sentence: 4241,G.,O
Sentence: 4241,Burgert,O
Sentence: 4241,Cedar,O
Sentence: 4241,Rapids,O
Sentence: 4241,Iowa,O
Sentence: 4241,Coe,O
Sentence: 4241,College,O
Sentence: 4241,.,O
Sentence: 4242,C,O
Sentence: 4242,o,O
Sentence: 4242,L,O
Sentence: 4242,L,O
Sentence: 4242,E,O
Sentence: 4242,G,O
Sentence: 4242,E,O
Sentence: 4242,W,O
Sentence: 4242,o,O
Sentence: 4242,M,O
Sentence: 4242,A,O
Sentence: 4242,N,O
Sentence: 4242,S,O
Sentence: 4242,C,O
Sentence: 4242,o,O
Sentence: 4242,o,O
Sentence: 4242,K,O
Sentence: 4242,B,O
Sentence: 4242,O,O
Sentence: 4242,O,O
Sentence: 4242,K,O
Sentence: 4242,42,O
Sentence: 4242,CHERRY,O
Sentence: 4242,SALAD,O
Sentence: 4242,1,B-qty
Sentence: 4242,package,B-unit
Sentence: 4242,lemon,B-ing
Sentence: 4242,jello,I-ing
Sentence: 4242,1,B-qty
Sentence: 4242,cup,B-unit
Sentence: 4242,chopped,O
Sentence: 4242,celery,B-ing
Sentence: 4242,1,B-qty
Sentence: 4242,quart,B-unit
Sentence: 4242,can,B-ing
Sentence: 4242,red,I-ing
Sentence: 4242,cherries,I-ing
Sentence: 4242,1,B-qty
Sentence: 4242,bottle,B-unit
Sentence: 4242,pimento,B-ing
Sentence: 4242,olives,I-ing
Sentence: 4242,1/2,B-qty
Sentence: 4242,cup,B-unit
Sentence: 4242,broken,B-ing
Sentence: 4242,black,I-ing
Sentence: 4242,walnuts,I-ing
Sentence: 4242,Mix,O
Sentence: 4242,one,O
Sentence: 4242,pint,O
Sentence: 4242,heated,O
Sentence: 4242,cherry,O
Sentence: 4242,juice,O
Sentence: 4242,with,O
Sentence: 4242,the,O
Sentence: 4242,jello,O
Sentence: 4242,(,O
Sentence: 4242,or,O
Sentence: 4242,cherry,O
Sentence: 4242,juice,O
Sentence: 4242,and,O
Sentence: 4242,water,O
Sentence: 4242,),O
Sentence: 4242,;,O
Sentence: 4242,when,O
Sentence: 4242,beginning,O
Sentence: 4242,to,O
Sentence: 4242,harden,O
Sentence: 4242,add,O
Sentence: 4242,two,O
Sentence: 4242,cups,O
Sentence: 4242,strained,O
Sentence: 4242,cherries,O
Sentence: 4242,walnuts,O
Sentence: 4242,one,O
Sentence: 4242,cup,O
Sentence: 4242,celery,O
Sentence: 4242,and,O
Sentence: 4242,pimento,O
Sentence: 4242,olives,O
Sentence: 4242,sliced,O
Sentence: 4242,.,O
Sentence: 4243,Put,O
Sentence: 4243,in,O
Sentence: 4243,indi-,O
Sentence: 4243,vidual,O
Sentence: 4243,molds,O
Sentence: 4243,.,O
Sentence: 4244,Serve,O
Sentence: 4244,on,O
Sentence: 4244,lettuce,O
Sentence: 4244,leaves,O
Sentence: 4244,with,O
Sentence: 4244,mayonnaise,O
Sentence: 4244,and,O
Sentence: 4244,whipped,O
Sentence: 4244,cream,O
Sentence: 4244,on,O
Sentence: 4244,top,O
Sentence: 4244,.,O
Sentence: 4245,Margaret,O
Sentence: 4245,Middlekauf,O
Sentence: 4245,Chicago,O
Sentence: 4245,III,O
Sentence: 4245,.,O
Sentence: 4246,University,O
Sentence: 4246,of,O
Sentence: 4246,Wisconsin,O
Sentence: 4246,.,O
Sentence: 4247,NIPPY,O
Sentence: 4247,SALAD,O
Sentence: 4247,1,B-qty
Sentence: 4247,package,B-unit
Sentence: 4247,lemon,B-ing
Sentence: 4247,jello,I-ing
Sentence: 4247,1,B-qty
Sentence: 4247,stalk,B-unit
Sentence: 4247,celery,B-ing
Sentence: 4247,2,B-qty
Sentence: 4247,dill,B-cont
Sentence: 4247,pickles,I-cont
Sentence: 4247,1/2,B-qty
Sentence: 4247,cup,B-unit
Sentence: 4247,English,B-ing
Sentence: 4247,walnut,I-ing
Sentence: 4247,meats,I-ing
Sentence: 4247,1,B-qty
Sentence: 4247,apple,B-cont
Sentence: 4247,1/2,B-qty
Sentence: 4247,pint,B-unit
Sentence: 4247,mayonnaise,B-ing
Sentence: 4247,Cut,O
Sentence: 4247,jello,O
Sentence: 4247,in,O
Sentence: 4247,squares,O
Sentence: 4247,place,O
Sentence: 4247,on,O
Sentence: 4247,a,O
Sentence: 4247,lettuce,O
Sentence: 4247,leaf,O
Sentence: 4247,on,O
Sentence: 4247,a,O
Sentence: 4247,salad,O
Sentence: 4247,plate,O
Sentence: 4247,.,O
Sentence: 4248,Cut,O
Sentence: 4248,up,O
Sentence: 4248,pickles,O
Sentence: 4248,apple,O
Sentence: 4248,and,O
Sentence: 4248,celery,O
Sentence: 4248,.,O
Sentence: 4249,Mix,O
Sentence: 4249,together,O
Sentence: 4249,and,O
Sentence: 4249,put,O
Sentence: 4249,a,O
Sentence: 4249,couple,O
Sentence: 4249,of,O
Sentence: 4249,teaspoonfuls,O
Sentence: 4249,around,O
Sentence: 4249,the,O
Sentence: 4249,jello,O
Sentence: 4249,.,O
Sentence: 4250,Put,O
Sentence: 4250,on,O
Sentence: 4250,mayonnaise,O
Sentence: 4250,and,O
Sentence: 4250,sprinkle,O
Sentence: 4250,nut,O
Sentence: 4250,meats,O
Sentence: 4250,on,O
Sentence: 4250,the,O
Sentence: 4250,top,O
Sentence: 4250,.,O
Sentence: 4251,Florence,O
Sentence: 4251,Chestnutt,O
Sentence: 4251,Akron,O
Sentence: 4251,Ohio,O
Sentence: 4251,.,O
Sentence: 4252,University,O
Sentence: 4252,of,O
Sentence: 4252,Akron,O
Sentence: 4252,.,O
Sentence: 4253,SALAD,O
Sentence: 4253,Slice,O
Sentence: 4253,top,O
Sentence: 4253,from,O
Sentence: 4253,large,O
Sentence: 4253,red,O
Sentence: 4253,apple,O
Sentence: 4253,and,O
Sentence: 4253,scoop,O
Sentence: 4253,out,O
Sentence: 4253,the,O
Sentence: 4253,pulp,O
Sentence: 4253,.,O
Sentence: 4254,Mix,O
Sentence: 4254,with,O
Sentence: 4254,finely,O
Sentence: 4254,chopped,O
Sentence: 4254,celery,O
Sentence: 4254,broken,O
Sentence: 4254,walnut,O
Sentence: 4254,meats,O
Sentence: 4254,and,O
Sentence: 4254,mayonnaise,O
Sentence: 4254,made,O
Sentence: 4254,without,O
Sentence: 4254,mustard,O
Sentence: 4254,.,O
Sentence: 4255,Fill,O
Sentence: 4255,apple,O
Sentence: 4255,shells,O
Sentence: 4255,put,O
Sentence: 4255,on,O
Sentence: 4255,lids,O
Sentence: 4255,serve,O
Sentence: 4255,on,O
Sentence: 4255,lettuce,O
Sentence: 4255,leaves,O
Sentence: 4255,.,O
Sentence: 4256,Leonore,O
Sentence: 4256,Berlin,O
Sentence: 4256,Coudersport,O
Sentence: 4256,Pa.,O
Sentence: 4256,Allegheny,O
Sentence: 4256,College,O
Sentence: 4256,.,O
Sentence: 4257,DATE,O
Sentence: 4257,SALAD,O
Sentence: 4257,1,B-qty
Sentence: 4257,pound,B-unit
Sentence: 4257,dates,B-ing
Sentence: 4257,1,B-qty
Sentence: 4257,cup,B-unit
Sentence: 4257,chopped,O
Sentence: 4257,apples,B-cont
Sentence: 4257,3,B-qty
Sentence: 4257,oranges,B-cont
Sentence: 4257,1,B-qty
Sentence: 4257,cup,B-unit
Sentence: 4257,chopped,O
Sentence: 4257,celery,B-ing
Sentence: 4257,1,B-qty
Sentence: 4257,head,B-unit
Sentence: 4257,lettuce,B-ing
Sentence: 4257,Fruit,B-nqt
Sentence: 4257,salad,I-nqt
Sentence: 4257,dressing,I-nqt
Sentence: 4257,Clean,O
Sentence: 4257,and,O
Sentence: 4257,stone,O
Sentence: 4257,dates,O
Sentence: 4257,cut,O
Sentence: 4257,in,O
Sentence: 4257,thin,O
Sentence: 4257,strips,O
Sentence: 4257,;,O
Sentence: 4257,mix,O
Sentence: 4257,apples,O
Sentence: 4257,celery,O
Sentence: 4257,and,O
Sentence: 4257,half,O
Sentence: 4257,dates,O
Sentence: 4257,with,O
Sentence: 4257,dressing,O
Sentence: 4257,place,O
Sentence: 4257,the,O
Sentence: 4257,sliced,O
Sentence: 4257,orange,O
Sentence: 4257,on,O
Sentence: 4257,shredded,O
Sentence: 4257,lettuce,O
